strategy,ticker,entry_date,entry_px,exit_date,exit_px,hold_days,ret,entry_val,reason
B,HPOL-B.ST,2011-05-10,11.19,2011-06-09,11.1,30,-0.00824173131250161,0.13128573617943332,time
B,NIBE-B.ST,2011-06-01,5.89,2011-06-20,5.31,19,-0.09782625766497677,0.12788646781541763,stop
B,SSAB-A.ST,2011-07-26,39.09,2011-07-28,37.95,2,-0.02907622281878064,0.12478231890424313,stop
B,ALFA.ST,2011-07-21,102.14,2011-08-01,94.92,11,-0.07070687906820272,0.12522808049761733,stop
B,TREL-B.ST,2011-07-22,51.09,2011-08-02,45.82,11,-0.10311418173553089,0.1250581124594073,stop
B,SWED-A.ST,2011-07-25,41.17,2011-08-02,38.49,8,-0.06509943086125847,0.12516340682925692,stop
B,ASSA-B.ST,2011-08-09,37.45,2011-08-10,36.04,1,-0.03778861001629319,0.12077142050483083,stop
B,SAND.ST,2011-08-11,55.22,2011-08-18,48.96,7,-0.11343833351870358,0.12013577825036224,stop
B,ELUX-B.ST,2011-08-11,68.25,2011-08-18,61.8,7,-0.09452313883299801,0.12013577825036224,stop
B,SKF-B.ST,2011-08-11,90.38,2011-08-18,81.88,7,-0.09400554861240373,0.12013577825036224,stop
B,BOL.ST,2011-08-11,51.66,2011-08-18,46.65,7,-0.096924041221912,0.12013577825036224,stop
B,ABB.ST,2011-08-11,126.07,2011-08-18,117.24,7,-0.07003607311932325,0.11802602999930817,stop
B,NIBE-B.ST,2011-08-18,5.21,2011-08-23,4.9,5,-0.05896822847267502,0.11297917965274833,stop
B,SECU-B.ST,2011-08-11,25.73,2011-09-08,28.22,28,0.0967738611482103,0.12013577825036224,time
B,HPOL-B.ST,2011-08-11,8.59,2011-09-08,8.48,28,-0.012522283119022815,0.12013577825036224,time
B,ATCO-B.ST,2011-08-11,14.4,2011-09-08,14.85,28,0.03161414546457886,0.12013577825036224,time
B,BALD-B.ST,2011-09-19,4.33,2011-09-21,4.25,2,-0.019230697281962028,0.11344344193061008,stop
B,NIBE-B.ST,2011-09-20,5.22,2011-09-22,5.02,2,-0.039215858081122934,0.11324862399897552,stop
B,ELUX-B.ST,2011-09-27,64.7,2011-10-25,68.43,28,0.057782007994827245,0.11249274024029728,time
B,SSAB-A.ST,2011-10-31,28.21,2011-11-01,25.4,1,-0.09952628839463018,0.11301399880934916,stop
B,SSAB-A.ST,2011-11-01,25.4,2011-11-02,27.23,1,0.07192987764340097,0.11059972483976764,stop
B,BALD-B.ST,2011-11-01,4.2,2011-11-02,4.17,1,-0.007936614260746877,0.11059972483976764,stop
B,ELUX-B.ST,2011-11-01,68.25,2011-11-07,70.85,6,0.03798591549295782,0.11059972483976764,stop
B,HPOL-B.ST,2011-10-25,10.33,2011-11-22,9.71,28,-0.05952358636872723,0.11324158876964134,time
B,SCA-B.ST,2011-10-27,7.48,2011-11-24,7.27,28,-0.027835225604821656,0.11384237902752443,time
B,LUND-B.ST,2011-12-02,87.31,2011-12-12,81.79,10,-0.06326635059676633,0.11163996582981393,stop
B,SSAB-A.ST,2011-12-02,27.5,2011-12-14,25.11,12,-0.08670959842991988,0.11163996582981395,stop
B,SKF-B.ST,2011-12-02,87.73,2011-12-14,82.38,12,-0.06105254717954944,0.11163996582981393,stop
B,SAAB-B.ST,2011-12-02,21.56,2012-01-02,25.79,31,0.195928890266573,0.11163996582981393,time
B,BOL.ST,2011-12-02,59.72,2012-01-02,62.36,31,0.04417688715881729,0.11163996582981393,time
B,SWED-A.ST,2011-12-02,33.31,2012-01-02,34.13,31,0.024580832220667315,0.11163996582981392,time
B,ATCO-A.ST,2011-12-02,18.6,2012-01-02,18.9,31,0.015721308018240343,0.11163996582981393,time
B,ATCO-B.ST,2011-12-02,15.55,2012-01-02,15.7,31,0.010015579790785711,0.10967941564162334,time
B,SCA-B.ST,2012-01-19,8.7,2012-02-16,8.74,28,0.004432608170245933,0.11225289857494633,time
B,FABG.ST,2012-01-23,19.36,2012-02-20,20.3,28,0.04821287878511793,0.11225934670375344,time
B,HPOL-B.ST,2012-02-09,14.14,2012-03-08,14.23,28,0.006521718309414615,0.11320902773754471,time
B,ADDT-B.ST,2012-02-22,10.9,2012-03-08,10.2,15,-0.06349207599593598,0.11363612205352375,stop
B,ASSA-B.ST,2012-02-14,51.21,2012-03-13,52.66,28,0.02814751805168436,0.1133880912116012,time
B,TREL-B.ST,2012-02-17,50.24,2012-03-16,50.59,28,0.00703736142416167,0.11389446742749335,time
B,SKF-B.ST,2012-03-12,102.08,2012-03-29,96.72,17,-0.05247300091117468,0.11211667813687626,stop
B,LATO-B.ST,2012-03-28,26.06,2012-04-10,24.01,13,-0.07894742619358597,0.11166757144300937,stop
B,HUSQ-B.ST,2012-04-16,26.53,2012-05-08,23.59,22,-0.11091682022133442,0.11035058866273137,stop
B,ELUX-B.ST,2012-04-27,92.53,2012-05-09,85.45,12,-0.0765101381678005,0.11043566254294167,stop
B,INDU-C.ST,2012-05-02,67.16,2012-05-14,62.5,12,-0.06935731393237576,0.10999117743138485,stop
B,SSAB-A.ST,2012-05-02,30.93,2012-05-16,27.28,14,-0.11812780678497792,0.10999117743138484,stop
B,TREL-B.ST,2012-04-23,54.28,2012-05-18,48.36,25,-0.10909068163086277,0.10977579099657275,stop
B,HEXA-B.ST,2012-05-14,18.32,2012-05-18,16.9,4,-0.07726952853036351,0.10472964101536486,stop
B,TELIA.ST,2012-04-26,19.35,2012-05-28,19.14,32,-0.010583010972889606,0.10947257808842156,time
B,SAND.ST,2012-05-02,66.17,2012-05-31,60.14,29,-0.09123047636791815,0.10999117743138484,time
B,INDU-C.ST,2012-07-03,63.74,2012-07-31,62.78,28,-0.015053720836236462,0.10081795062300883,time
B,SAAB-B.ST,2012-07-03,21.83,2012-07-31,21.62,28,-0.009581833127480954,0.10081795062300884,time
B,SEB-A.ST,2012-07-18,22.77,2012-08-15,23.41,28,0.02813211907118407,0.10074585758758475,time
B,TREL-B.ST,2012-07-23,49.34,2012-08-20,52.56,28,0.06518525184430812,0.09990146769248243,time
B,ELUX-B.ST,2012-07-23,91.23,2012-08-20,95.63,28,0.04833209794945237,0.09990146769248241,time
B,SAND.ST,2012-07-23,60.0,2012-08-20,63.72,28,0.062015282105329916,0.09990146769248243,time
B,SCA-B.ST,2012-07-23,10.7,2012-08-20,11.31,28,0.05686760448999428,0.09990146769248243,time
B,ABB.ST,2012-07-30,108.81,2012-08-27,106.43,28,-0.02186711522287632,0.10228194526433411,time
B,NIBE-B.ST,2012-08-17,5.55,2012-09-14,5.91,28,0.06588233130543597,0.1038742612643334,time
B,SSAB-A.ST,2012-09-18,23.65,2012-09-19,23.46,1,-0.007774537602943665,0.10477506210834048,stop
B,HUSQ-B.ST,2012-09-18,23.45,2012-09-20,22.83,2,-0.026843616029337936,0.10477506210834048,stop
B,SAND.ST,2012-09-18,63.66,2012-09-21,61.96,3,-0.026618111137917233,0.10477506210834048,stop
B,SAAB-B.ST,2012-08-29,22.42,2012-09-26,23.71,28,0.05767594032272494,0.10288533911700815,time
B,TREL-B.ST,2012-09-18,56.65,2012-09-26,54.09,8,-0.04516115347995364,0.10477506210834048,stop
B,BOL.ST,2012-09-18,70.99,2012-10-16,71.3,28,0.00438587111357247,0.10477506210834048,time
B,ASSA-B.ST,2012-09-18,56.94,2012-10-16,57.55,28,0.010668182232906664,0.10477506210834048,time
B,VOLV-B.ST,2012-09-18,46.87,2012-10-16,47.1,28,0.004893956409863565,0.0973011159781149,time
B,SCA-B.ST,2012-10-22,12.1,2012-11-19,12.3,28,0.017027660802626077,0.10298250359697164,time
B,HPOL-B.ST,2012-10-25,18.25,2012-11-22,18.75,28,0.027491410730163368,0.10309367135367499,time
B,HUSQ-B.ST,2012-10-30,25.51,2012-11-27,25.86,28,0.01377013378483083,0.10328452500116904,time
B,SECU-B.ST,2012-11-09,27.79,2012-12-07,28.14,28,0.012416348442618741,0.10383897404003399,time
B,SWED-A.ST,2013-02-01,59.52,2013-03-01,61.51,28,0.03350853718161351,0.10366564699980402,time
B,ERIC-B.ST,2013-02-04,51.56,2013-03-04,52.97,28,0.02720185557723709,0.10339874791105134,time
B,LATO-B.ST,2013-03-01,27.84,2013-03-08,27.31,7,-0.01904743765389083,0.10431699552814985,stop
B,ABB.ST,2013-02-18,131.78,2013-03-18,134.62,28,0.021527953953957013,0.10387771987786014,time
B,KINV-B.ST,2013-02-19,55.24,2013-03-19,54.79,28,-0.008064536179189008,0.10432961077437258,time
B,HPOL-B.ST,2013-04-24,22.33,2013-05-27,26.42,33,0.18330437863537052,0.10409008920493189,time
B,SWED-A.ST,2013-04-25,65.11,2013-05-28,69.12,33,0.061459811268735454,0.10424420648454906,time
B,TREL-B.ST,2013-04-26,70.47,2013-05-29,77.62,33,0.10144933655482702,0.10386674265871479,time
B,SKA-B.ST,2013-05-13,70.68,2013-06-11,67.42,29,-0.046102308715483487,0.1079438572574935,time
B,HEXA-B.ST,2013-05-15,27.92,2013-06-13,26.18,29,-0.06259220883933003,0.10798140689770766,time
B,GETI-B.ST,2013-07-15,127.88,2013-08-12,132.51,28,0.036207030785077254,0.10682905961482417,time
B,ELUX-B.ST,2013-07-23,114.94,2013-08-20,116.47,28,0.013303773375009875,0.1068514849560673,time
B,SECU-B.ST,2013-08-09,39.16,2013-09-06,40.27,28,0.028449430356787264,0.10782385718929685,time
B,NIBE-B.ST,2013-08-20,6.4,2013-09-17,6.49,28,0.01496265041501288,0.1075141635360638,time
B,SAAB-B.ST,2013-08-29,24.12,2013-09-26,25.95,28,0.0758564521055427,0.10721467879185206,time
B,HM-B.ST,2013-09-30,167.82,2013-10-28,168.24,28,0.0025077701231026595,0.10879148424164381,time
B,ADDT-B.ST,2013-10-16,18.2,2013-11-13,19.01,28,0.04467352475346931,0.10840587698504225,time
B,TELIA.ST,2013-10-21,24.74,2013-11-18,25.42,28,0.027204289992953434,0.10888933914728664,time
B,SCA-B.ST,2013-10-22,19.13,2013-11-19,20.75,28,0.08422858074710371,0.10853764618375755,time
B,HPOL-B.ST,2013-10-28,31.84,2013-11-25,30.31,28,-0.04799997843125747,0.10962503596672057,time
B,NIBE-B.ST,2013-11-13,7.08,2013-12-11,7.74,28,0.09309307873484163,0.10965186106033631,time
B,KINV-B.ST,2013-12-18,116.78,2014-01-20,107.09,33,-0.0829932644742074,0.11119646243622201,stop
B,SAAB-B.ST,2013-12-23,34.19,2014-01-28,32.99,36,-0.03509759690651626,0.11161974493845112,time
B,SKF-B.ST,2014-01-30,115.57,2014-02-04,110.94,5,-0.04000011090988154,0.1092629237593992,stop
B,SSAB-A.ST,2014-01-24,25.02,2014-02-21,23.99,28,-0.041275958290318715,0.10948795792040812,time
B,HPOL-B.ST,2014-02-10,34.35,2014-03-10,34.35,28,0.0,0.10833674999890455,time
B,HUSQ-B.ST,2014-02-10,27.4,2014-03-10,29.55,28,0.07833768077860737,0.10833674999890455,time
B,HEXA-B.ST,2014-02-13,30.46,2014-03-13,29.91,28,-0.018075064726249646,0.10896137533756585,time
B,NIBE-B.ST,2014-02-17,9.23,2014-03-17,8.75,28,-0.05184350191423348,0.10992370570573837,time
B,BALD-B.ST,2014-04-22,13.96,2014-05-21,14.33,29,0.02686567225363823,0.10806770862743699,time
B,AZN.ST,2014-04-24,428.33,2014-05-23,450.57,29,0.05192257832108349,0.10775572329035868,time
B,HUSQ-B.ST,2014-04-28,37.64,2014-05-27,37.06,29,-0.015151430684644862,0.10927927823143371,time
B,ELUX-B.ST,2014-04-29,116.45,2014-05-28,109.5,29,-0.059751937194267524,0.10963746838151658,time
B,KINV-B.ST,2014-05-13,106.3,2014-06-12,113.27,30,0.065567222582807,0.10993338948854921,time
B,HEXA-B.ST,2014-05-13,29.8,2014-06-12,29.95,30,0.005087827498810205,0.1099333894885492,time
B,ADDT-B.ST,2014-05-16,19.56,2014-06-17,22.19,32,0.13429277710284326,0.1079813916861527,time
B,SSAB-A.ST,2014-05-26,29.74,2014-06-26,28.91,31,-0.02762451245634512,0.1092702362623033,time
B,SAAB-B.ST,2014-06-11,41.21,2014-07-10,40.12,29,-0.026380181411366332,0.10965424077542821,time
B,NIBE-B.ST,2014-06-26,11.26,2014-07-10,10.64,14,-0.05494519647469265,0.10996854947024418,stop
B,BOL.ST,2014-07-07,70.33,2014-08-04,73.17,28,0.04037559866977092,0.10981880601221006,time
B,ELUX-B.ST,2014-07-22,118.75,2014-08-04,110.87,13,-0.06633479609259274,0.10998621049015253,stop
B,HUSQ-B.ST,2014-07-18,39.17,2014-08-08,36.49,21,-0.06824402660969486,0.10915966135622604,stop
B,ATCO-B.ST,2014-07-18,25.84,2014-08-15,25.25,28,-0.022836304977683852,0.10915966135622604,time
B,ERIC-B.ST,2014-07-22,62.25,2014-08-19,61.78,28,-0.007484211994496448,0.10998621049015253,time
B,ADDT-B.ST,2014-07-25,20.83,2014-08-22,19.61,28,-0.05855862415014257,0.10974461609713337,time
B,BALD-B.ST,2014-08-28,16.12,2014-09-11,15.58,14,-0.03359175098034761,0.10592724707196752,stop
B,ELUX-B.ST,2014-09-10,126.04,2014-10-01,122.69,21,-0.02656218835454227,0.10548754635393759,stop
B,KINV-B.ST,2014-10-02,90.23,2014-10-03,93.57,1,0.037002726399194774,0.10501768528494966,stop
B,GETI-B.ST,2014-10-21,90.8,2014-11-18,98.94,28,0.08965510983005553,0.10544459950881659,time
B,ELUX-B.ST,2014-10-22,129.98,2014-11-19,140.02,28,0.07727274381481486,0.10548997467611593,time
B,HEXA-B.ST,2014-10-24,32.75,2014-11-21,34.58,28,0.055976676656538604,0.10574363556672396,time
B,HUSQ-B.ST,2014-10-24,37.53,2014-11-21,39.06,28,0.04083586388546845,0.10574363556672396,time
B,HOLM-B.ST,2014-10-27,83.44,2014-11-24,88.14,28,0.056397192484519465,0.10554643213447108,time
B,VOLV-B.ST,2014-10-28,45.62,2014-11-25,44.97,28,-0.014268706528856145,0.10673961455347229,time
B,BALD-B.ST,2014-10-30,15.5,2014-11-27,16.5,28,0.06451612903225801,0.10729945245622721,time
B,SECU-B.ST,2014-11-06,50.89,2014-12-04,53.01,28,0.04161910813616121,0.09969770050904417,time
B,KINV-B.ST,2014-11-28,107.97,2015-01-02,106.92,35,-0.009663691112379191,0.11023154848022511,time
B,ELUX-B.ST,2015-01-30,168.25,2015-02-27,178.75,28,0.06242657935832141,0.11019422955205534,time
B,GETI-B.ST,2015-01-30,116.3,2015-02-27,131.22,28,0.1282429099464173,0.11019422955205534,time
B,NDA-SE.ST,2015-01-30,97.66,2015-02-27,104.33,28,0.0683759695521391,0.11019422955205534,time
B,SAND.ST,2015-02-02,62.95,2015-03-02,66.37,28,0.05428586767768251,0.11044086588009154,time
B,SCA-B.ST,2015-02-03,25.29,2015-03-03,25.21,28,-0.002941071096564052,0.11159582694731378,time
B,SECU-B.ST,2015-02-09,65.4,2015-03-09,67.6,28,0.0337177709872476,0.11197012467307282,time
B,TEL2-B.ST,2015-02-09,38.73,2015-03-09,36.95,28,-0.046035968850790865,0.11197012467307282,time
B,HEXA-B.ST,2015-02-10,40.01,2015-03-10,38.65,28,-0.034102577841814696,0.10305904450099827,time
B,SKF-B.ST,2015-03-13,149.39,2015-04-14,161.48,32,0.0809283476935374,0.1133672057179398,time
B,TEL2-B.ST,2015-04-23,44.38,2015-05-25,44.21,32,-0.003873944320517242,0.11444915831429184,time
B,HUSQ-B.ST,2015-04-23,45.15,2015-05-25,48.14,32,0.06608302915892406,0.11444915831429182,time
B,VOLV-B.ST,2015-04-24,66.99,2015-05-26,63.64,32,-0.05004185007752149,0.11473312810677723,time
B,ELUX-B.ST,2015-04-28,174.34,2015-05-28,174.74,30,0.0022988280405558115,0.11426896429084892,time
B,SAND.ST,2015-04-29,70.98,2015-05-29,76.65,30,0.0799918950701819,0.11318519693490339,time
B,SSAB-A.ST,2015-04-29,23.46,2015-05-29,22.62,30,-0.03600709569737792,0.11318519693490339,time
B,NIBE-B.ST,2015-05-13,13.06,2015-06-11,13.11,29,0.0041650504663419685,0.11328483715828666,time
B,SEB-A.ST,2015-06-24,57.41,2015-07-07,53.58,13,-0.06672750854820686,0.11489496128142679,stop
B,SECU-B.ST,2015-07-03,68.64,2015-07-31,73.64,28,0.07285319997452389,0.11428573989773208,time
B,NIBE-B.ST,2015-07-14,13.48,2015-08-11,13.45,28,-0.0024212773550499334,0.11468663581783115,time
B,ALFA.ST,2015-07-20,132.31,2015-08-17,124.03,28,-0.06253848367265857,0.11571085611317075,time
B,ATCO-A.ST,2015-07-20,36.6,2015-08-17,33.55,28,-0.08313441811317357,0.11571085611317074,time
B,ATCO-B.ST,2015-07-20,31.36,2015-08-17,28.92,28,-0.07784694376331858,0.11571085611317075,time
B,LATO-B.ST,2015-08-13,56.53,2015-08-24,50.06,11,-0.11455673161240132,0.11160034074860137,stop
B,NIBE-B.ST,2015-08-18,14.79,2015-08-24,12.89,6,-0.1283560466307977,0.11160116972099644,stop
B,BALD-B.ST,2015-08-27,24.8,2015-09-24,25.07,28,0.01075267824827253,0.10783271449002994,time
B,SHB-A.ST,2015-08-27,55.51,2015-09-24,51.82,28,-0.06650840869724339,0.10783271449002994,time
B,SCA-B.ST,2015-08-27,33.0,2015-09-24,32.34,28,-0.020094034310490727,0.10783271449002994,time
B,TELIA.ST,2015-08-27,25.13,2015-09-24,23.22,28,-0.07594673803606466,0.10783271449002996,time
B,NDA-SE.ST,2015-08-27,93.62,2015-09-24,85.13,28,-0.09063747641784103,0.10783271449002994,time
B,GETI-B.ST,2015-09-04,115.38,2015-09-24,107.21,20,-0.07081871649362748,0.10676910081510269,stop
B,EVO.ST,2015-08-31,40.74,2015-09-28,50.88,28,0.24880391869896323,0.10799638231704368,time
B,EVO.ST,2015-09-29,49.32,2015-10-27,47.66,28,-0.033596946786901616,0.10656572755861604,time
B,BOL.ST,2015-10-13,103.34,2015-11-10,107.02,28,0.035598454150391756,0.10569400443589132,time
B,GETI-B.ST,2015-10-19,121.46,2015-11-16,120.88,28,-0.004771104507207302,0.10567751897148525,time
B,TEL2-B.ST,2015-10-23,38.93,2015-11-20,40.01,28,0.02756591625882776,0.1076543749405465,time
B,TREL-B.ST,2015-10-26,114.19,2015-11-23,133.83,28,0.17198330993146205,0.10676486292163222,time
B,KINV-B.ST,2015-10-27,118.98,2015-11-24,115.0,28,-0.033505157283356235,0.106505997285784,time
B,SINCH.ST,2015-11-23,7.46,2015-11-24,7.29,1,-0.022471883525745584,0.10992723974826625,stop
B,LIFCO-B.ST,2015-11-05,38.22,2015-12-03,41.47,28,0.08490558505807644,0.10776230823711504,time
B,SECU-B.ST,2015-11-06,73.82,2015-12-04,76.38,28,0.03467728066106579,0.10819567235824153,time
B,EVO.ST,2015-12-02,60.04,2016-01-05,56.14,34,-0.06493514167652259,0.11027740301416758,time
B,SEB-A.ST,2016-02-08,43.24,2016-02-11,40.43,3,-0.06492719752736598,0.10855743493484765,stop
B,SSAB-A.ST,2016-02-16,9.44,2016-03-15,12.63,28,0.3376433527080287,0.10761862538375441,time
B,NIBE-B.ST,2016-02-19,14.1,2016-03-18,14.74,28,0.044735726470761294,0.10825127994884719,time
B,WALL-B.ST,2016-02-29,28.24,2016-03-30,30.08,30,0.06510201281999928,0.110173270896612,time
B,KINV-B.ST,2016-04-21,111.36,2016-04-29,101.2,8,-0.09126668462098719,0.11346999421432863,stop
B,SSAB-A.ST,2016-04-26,16.07,2016-05-03,14.68,7,-0.08674069559037878,0.1134803489235129,stop
B,SAAB-B.ST,2016-04-25,55.4,2016-05-24,59.65,29,0.07674878063711432,0.1134499513241428,time
B,HOLM-B.ST,2016-04-28,107.35,2016-05-27,107.62,29,0.0024639133246049383,0.11357348985093224,time
B,ELUX-B.ST,2016-05-02,156.27,2016-05-31,152.59,29,-0.02356018948608818,0.11171591437768935,time
B,SINCH.ST,2016-05-17,6.2,2016-06-15,6.2,29,7.176145293175118e-05,0.11086792767740537,time
B,ERIC-B.ST,2016-06-17,49.32,2016-07-18,49.78,31,0.009404278391700993,0.1113721293111325,time
B,HUSQ-B.ST,2016-07-19,53.25,2016-08-16,54.69,28,0.027139940396022633,0.11144150842566117,time
B,AZN.ST,2016-08-01,543.38,2016-08-29,534.24,28,-0.016818032629629664,0.11144964136128892,time
B,EVO.ST,2016-08-10,53.08,2016-09-07,54.05,28,0.0183824493857363,0.11170603803993007,time
B,SCA-B.ST,2016-08-26,42.23,2016-09-23,41.67,28,-0.013128206981282031,0.11022151114366627,time
B,HOLM-B.ST,2016-08-26,117.4,2016-09-23,118.31,28,0.007724589815358396,0.11022151114366627,time
B,GETI-B.ST,2016-10-20,91.59,2016-10-21,91.29,1,-0.003227997593538201,0.11146151760491964,stop
B,SSAB-A.ST,2016-11-11,20.92,2016-12-09,25.05,28,0.1975271539749346,0.11135533802572725,time
B,ATCO-A.ST,2016-11-11,42.45,2016-12-09,43.73,28,0.030357672783928313,0.11135533802572725,time
B,SAND.ST,2016-11-11,81.98,2016-12-09,86.75,28,0.058215942168043266,0.11135533802572725,time
B,BOL.ST,2016-11-14,159.75,2016-12-12,172.96,28,0.08272620215316784,0.11252328851211088,time
B,ADDT-B.ST,2016-12-13,29.38,2017-01-12,31.93,30,0.08679243371986445,0.1162443268726716,time
B,EVO.ST,2017-01-11,56.59,2017-01-23,51.91,12,-0.08275858954155835,0.11788474125262038,stop
B,ADDT-B.ST,2017-01-13,32.09,2017-02-10,33.92,28,0.05699492027146413,0.11740634068326324,time
B,SKA-B.ST,2017-02-07,145.98,2017-02-24,143.05,17,-0.020100554513193813,0.10890064391004746,stop
B,TEL2-B.ST,2017-01-30,38.77,2017-02-27,41.05,28,0.05901650217239496,0.116479676222684,time
B,EVO.ST,2017-01-30,55.32,2017-02-27,66.44,28,0.20105816530343712,0.116479676222684,time
B,ALFA.ST,2017-02-02,140.22,2017-03-02,138.54,28,-0.01195490136482713,0.1172339926057411,time
B,HM-B.ST,2017-02-02,163.4,2017-03-02,157.82,28,-0.03413255549572858,0.1172339926057411,time
B,HEXA-B.ST,2017-02-06,50.14,2017-03-06,49.8,28,-0.006690816981325343,0.11637636853275604,time
B,HPOL-B.ST,2017-02-07,60.54,2017-03-07,61.64,28,0.018211957668250456,0.11710629910495354,time
B,BOL.ST,2017-02-14,195.01,2017-03-14,181.18,28,-0.07092693744480305,0.11839093592883192,time
B,SCA-B.ST,2017-04-19,51.67,2017-05-18,53.04,29,0.02634278478104668,0.11836962451302331,time
B,NIBE-B.ST,2017-05-15,19.97,2017-05-22,18.85,7,-0.05604209744348332,0.11877288064690454,stop
B,EVO.ST,2017-04-24,75.99,2017-05-23,77.47,29,0.019480336929174946,0.11847374825714874,time
B,SSAB-A.ST,2017-04-25,26.6,2017-05-24,24.79,29,-0.0678304138534338,0.11803623374490677,time
B,TEL2-B.ST,2017-04-26,45.6,2017-05-26,48.57,30,0.06495277917403519,0.118141868964168,time
B,VOLV-B.ST,2017-04-27,86.29,2017-05-29,83.86,32,-0.02819788802521417,0.11752344641239648,time
B,GETI-B.ST,2017-04-27,103.14,2017-05-29,108.92,32,0.05600933186826351,0.11752344641239648,time
B,SAAB-B.ST,2017-04-28,93.27,2017-05-30,93.06,32,-0.0022767435156898497,0.11792969250809339,time
B,LIFCO-B.ST,2017-06-05,50.9,2017-07-03,50.73,28,-0.00327398943324142,0.118029231559295,time
B,HEXA-B.ST,2017-06-16,59.12,2017-07-14,57.02,28,-0.03565463053463491,0.11853883180453156,time
B,TEL2-B.ST,2017-07-21,52.52,2017-08-18,50.91,28,-0.0307537047548182,0.1173237770791228,time
B,VOLV-B.ST,2017-09-05,86.65,2017-10-03,93.53,28,0.07945202005682606,0.11680922364032312,time
B,TEL2-B.ST,2017-10-23,56.1,2017-11-20,57.99,28,0.033589117603762375,0.11790251746434323,time
B,ERIC-B.ST,2017-10-24,42.08,2017-11-21,43.11,28,0.024299144374110737,0.11771451054913513,time
B,VOLV-B.ST,2017-10-24,97.81,2017-11-21,97.09,28,-0.007281453429432316,0.11771451054913513,time
B,SINCH.ST,2017-11-20,7.47,2017-11-21,7.35,1,-0.016722408240103404,0.11675125671991185,stop
B,EVO.ST,2017-10-27,117.83,2017-11-24,112.6,28,-0.04438865944303416,0.11799078606056945,time
B,ESSITY-B.ST,2017-10-30,189.54,2017-11-27,189.69,28,0.0008220379924690491,0.11775233579483772,time
B,ADDT-B.ST,2017-10-30,40.94,2017-11-27,40.26,28,-0.01662062405327991,0.11775233579483774,time
B,ELUX-B.ST,2017-10-31,205.77,2017-11-27,192.98,27,-0.06216221787809828,0.11549329869866817,stop
B,HEXA-B.ST,2017-10-31,60.74,2017-11-28,59.82,28,-0.01514087521296792,0.1188293156599621,time
B,HEXA-B.ST,2018-01-15,64.94,2018-02-12,67.59,28,0.04074093263213863,0.11581584438744102,time
B,SAAB-B.ST,2018-02-21,82.72,2018-03-01,79.11,8,-0.043645730635990976,0.11589198774069934,stop
B,ELUX-B.ST,2018-02-02,193.4,2018-03-02,177.89,28,-0.08015820491748438,0.11594800862463325,time
B,GETI-B.ST,2018-03-12,92.7,2018-03-21,83.72,9,-0.09687067148511219,0.11442304185543417,stop
B,LATO-B.ST,2018-04-30,82.6,2018-05-03,79.12,3,-0.04209967342296994,0.10694683931878958,stop
B,ADDT-B.ST,2018-04-12,39.69,2018-05-14,41.78,32,0.05257154444510648,0.1129776277353225,time
B,EVO.ST,2018-04-23,111.0,2018-05-23,104.57,30,-0.057880811289238165,0.11396335856878279,time
B,NIBE-B.ST,2018-04-23,20.51,2018-05-23,21.7,30,0.0579177989209394,0.1139633585687828,time
B,ERIC-B.ST,2018-04-24,52.71,2018-05-24,52.51,30,-0.0036497406980322555,0.11339388232728405,time
B,TELIA.ST,2018-04-24,25.98,2018-05-24,26.44,30,0.017692818055000004,0.11339388232728403,time
B,ALFA.ST,2018-04-25,188.54,2018-05-25,195.28,30,0.035747461715103235,0.11311091069922101,time
B,HPOL-B.ST,2018-04-26,63.59,2018-05-28,67.9,32,0.06779671693651768,0.11408712097995724,time
B,LATO-B.ST,2018-05-23,85.25,2018-06-20,83.14,28,-0.02475501114980949,0.11435366557740306,time
B,TEL2-B.ST,2018-06-18,63.31,2018-06-28,58.74,10,-0.07227849078244042,0.1149926114085251,stop
B,SINCH.ST,2018-06-04,7.01,2018-07-02,7.88,28,0.12410839617017477,0.11436391299902862,time
B,FABG.ST,2018-07-10,101.58,2018-08-07,102.78,28,0.011895039614955527,0.11452053435453793,time
B,ALFA.ST,2018-07-18,210.07,2018-08-15,204.56,28,-0.026250042673488627,0.11475136468818921,time
B,GETI-B.ST,2018-07-19,80.58,2018-08-16,86.04,28,0.06775939675920939,0.11450724418192164,time
B,TEL2-B.ST,2018-07-20,67.28,2018-08-17,63.82,28,-0.05143078994365613,0.11452227882159056,time
B,EVO.ST,2018-07-20,136.8,2018-08-17,136.1,28,-0.005057856822406781,0.11452227882159056,time
B,ERIC-B.ST,2018-07-20,58.59,2018-08-17,57.64,28,-0.016142358934878587,0.11452227882159056,time
B,LIFCO-B.ST,2018-07-23,71.16,2018-08-20,73.04,28,0.026350423560550285,0.11471052111673705,time
B,SINCH.ST,2018-07-24,10.66,2018-08-21,10.08,28,-0.05440899925030107,0.11209663712669363,time
B,LATO-B.ST,2018-08-24,94.44,2018-09-05,90.92,12,-0.03724412943540889,0.11329032969738136,stop
B,HOLM-B.ST,2018-08-17,185.06,2018-09-14,186.18,28,0.006092280829690155,0.11342415816774364,time
B,GETI-B.ST,2018-08-24,95.73,2018-09-21,96.3,28,0.005979689284419498,0.11329032969738136,time
B,HM-B.ST,2018-09-19,101.72,2018-10-17,117.96,28,0.15968897659853942,0.11249554140790734,time
B,SAAB-B.ST,2018-10-02,98.42,2018-10-23,77.57,21,-0.21190910573572608,0.11490325670694333,stop
